,Comment,URL
121,Why is 51 control of the Senate when 60 votes are needed to secure passing of major legislation without a filibuster?,http://www.nytimes.com/2014/09/27/upshot/republicans-pull-ahead-again-in-battle-for-senate.html
122,"Whether the Republicans control one or two houses of the legislature doesn't actually matter that much.  But, what matters critically is that we move from having a divided government having a unified Democratic government as soon as possible.  Consider how much better unified Democratic government has performed for us historically- <a href=""http://politicsthatwork.com/showGraph.php?id=48"" title=""http://politicsthatwork.com/showGraph.php?id=48"" target=""_blank"">http://politicsthatwork.com/showGraph.php?id=48</a><br/><br/>So, the Senate election this year is primarily important in terms of how it sets us up for 2016.  If we do well this year given the circumstances, we will have a much easier time getting over the line in 2016 to have a unified Democratic government.",http://www.nytimes.com/2014/09/27/upshot/republicans-pull-ahead-again-in-battle-for-senate.html
123,"Mr. Bruni it would seem fails to prescribe a solution for this media feeding fest on ""gotcha politics"" instead just turning to criticism of the narcissistic politicians. One has to have a feeling of self importance to want to run for office in the first place. Effectively containing those feelings and using them for the betterment of constituents is quite another. <br/><br/>We need serious campaign finance reform in the US. We need much shorter campaign time limits, say six months. We need caps ob campaign spending and we need to eliminate soft money, PAC's and Citizens United but we know none of this is going to happen because the politicians have become addicted to this flood of money and can't see their way out. Now a number of them have also become addicted to their individual Entertainment Tonight image or watching themselves on FOX.",http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
124,"We have locked ourselves into a gotcha world where nothing is sacred all in the name of the 1st amendment...comparing it to the Roosevelt eras (btw, Ken Burns has outdone himself on their documentary)...one does not wonder whether Teddy or Franklin would be elected...they wouldn't. Too many personal stories to tell.  Being President is not just a test of leadership but also a test of whether your family and yourself are strong enough to deal with all of the hate and opportunism that our warped environment dishes out. The Presidency was difficult...it has become down right impossible.",http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
125,"I hit rock bottom earlier in the week as the final credits began to roll after the first episode of The Roosevelts. On the one hand you can say, ""Famous people, just like us, with crazy families."" On the other, you can compare our times to theirs, when the world was cratering (as it is now) but instead of expansive, creative, active men and women of vision and courage, we have small-minded, petty and cruel demagogues. Narcissism doesn't begin to cover the disorder. And that's what's so depressing and demoralizing. ",http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
126,"In other words, Fox News has succeeded in its goal of turning news reporting into entertainment.",http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
127,"Interesting article but I don't think the media is much different than it has always been, other than the technology that transmits the misinformation to the world faster than it can be identified for what it so often is: Tripe.<br/><br/>The real issue is not so much the tripe itself as the animal of which it is a part, the candidates and the political system that molds them.  It takes a certain kind of candidate to run for office today; one who can follow the money above all else,  no matter what noxious issues he/or she must digest to get it.<br/><br/>That requirement has forced all other factors;  leadership , honesty, consistency, ethics and trust to the back of the American bus in which we all ride; some in the comfort of first class, most in the rear. <br/><br/>Follow the money, it is the American Way. We could fix it like we could fix our gun problems, our health care problems, our immigration problems, our Mideast problems, our infrastructure problems and our education problems but we don't because those are not money's first priority. Concentrating Wealth is. <br/><br/>As long as money talks louder than votes, that is how it will be. My solution?  Look to the South. Look to Australia.  For nearly a 100 years they have required voting as a condition of citizenship as well as a responsibility and privilege.  Money is important but it is not the end all priority to win.  94% consistent turnouts guarantee Australia's candidates are forced to respond to Australia's people more than the money.       ",http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
128,"In contrast to the raw meat of post-Hart campaigns, there is the Scottish breakaway campaign: no personal spying, no vicious attack ads, no secret funding, no corporate funding at all allowed, and no personal recriminations afterward, when this monumental shift had been decisively rejected. Glasgow went ""Yes"", Aberdeen and every large venue went ""No"". And amid the shocking defeat and a few tears, dear Scotland went quietly, calmly, and kindly back to its usual non-football, non-piping, and non-haggis concerns: work, family, church, and social tolerance. Wow.<br/><br/>Maybe we can outlaw corp. funding, secret donations, and racist charges, but can we capture Scotland's tolerance, empathy, kindness, issues-debating, and reportorial and candidate candor? How? When? In what magical glen and heather does it grow, or what bottle of single malt is it distilled?",http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
129,"Like so many other people, Mr. Bruni in quoting Rosie O'Donnell makes a major mistake in what constitutes a mental disorder.<br/>There is a Narcissistic Personality Disorder that is a mental disorder but in order to be diagnosed with it, the symptoms must markedly interfere with a person's ability to function. With rare exception such as pedophilia and arson, this caveat is required for virtually all mental disorders to be diagnosed.<br/>I would challenge Ms. O'Donnell or Mr. Bruni to cite many celebrities or politicians whose narcissism has made it hard for them to function.  In fact, in most cases, it would seem that it was their narcissism that contributed greatly to their success.",http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
130,"My observation is that politics has become the fastest way to fame for people who have no real talents, but want to be stars. For many on the national level, it is also the way to make more money than they could ever expect to make in a real job that they had to get and keep based on their skills and merit. We elect the best hucksters and con artists.<br/>Since Woodward and Bernstein, some are attracted to broadcast and print journalism for the same reason, the desire for fame.<br/>So, when the two intersect, we have what we have now. Mostly superficial, false equivalence type of coverage by fame seeking journalists of fame seeking politicians.<br/>It's not working out real well for the country.",http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
131,"Great article. What's the solution to improve the way we choose candidates? Under our present constitution and laws, there is none, which is why we will ultimately be dwarfed by China, which chooses its leaders without all the nonsense we use. China's method of choosing leaders has its own weaknesses, but they pale in comparison to ours. A 2013 Gallup poll said that most Americans get their news about current events from the mainstream TV media, which means the TV media controls the minds of most Americans. The TV media, for example, will make Americans believe that ISIS is a bunch of savages, yet the TV media purposely does not show all the heads of Iraqis that were cut off by Americans. When I say that to people, they say, ""There were no Iraqi heads cut off by Americans."" I reply, ""In the 2003 war against Iraq, the U.S. and its allies killed more than 100,000 Iraqis. What do you think happens when a missile or bomb hits an Iraqi home? People get blown to bits. Some get their heads cut off. Certainly there have been thousands of Iraqis who had their heads cut off by American bombs, missiles, artillery and tank rounds, mortar strikes, hand grenades and high caliber machine guns. The U.S. TV media purposely hides all these U.S.-caused decapitations because the TV media wants to demonize Muslims as part of its self-appointed propaganda role to demonize Muslims and whitewash American brutality. Ultimately, I believe there will be a backlash against the U.S. TV media.",http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
132,"We all have our Waterloos. Mine was watching what happened to Howard Dean, and it was 100% media destruction. First there was the intense (and retrograde) NEED the media had for his wife to participate in his presidential campaign. I will never forget the sour look on Dianne Sawyer's face when Dr. Mrs. Dean told her, in the couple's capitulation prime time interview, that she missed the presidential debates because she didn't watch a lot of TV, what with being a full-time medical doctor and raising a family. <br/><br/>Then there was ""the scream"" - a completely normal exhortation from an exhausted and hoarse candidate Dean to his campaign team that was replayed thousands of times, stripped of any other audio. I remember reading an anonymous quote from a journalist admitting the joy the corps took in that take-down.<br/><br/>Who would want to subject themselves to that, candidate or voter?",http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
133,"I recall Gary Hart daring the media the follow him. They took him up on it, and the rest his history.",http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
134,"As a geeky teen in the 70s, I would wait with breathless anticipation for the ""fireworks"" between Shana Alexander and James Kilpatrick each week on '60 Minutes'. That was the very definition of exciting politics. <br/><br/>A lot has changed. Today, Shana and Jim's civility and exchange of ideas wouldn't make it on public access TV. Of course that was a time when the conservative and liberal movements actually had ideas. Now we have poll-tested partisan advertising campaigns to capture electoral market share.<br/><br/>Krauthammer's predictable and intellectually vapid commentary is perfectly suited for consumer politics. Shana and Jim thought their commentary and debate served the public good.  Krauthammer ""eviscerates"", ""guts"", ""owns"" his antagonists or makes an ugly remark about the president's alleged narcissism solely to boost his ratings.<br/><br/>It's not the media's fault. The ethic of consumer capitalism has invaded and now dominates every corner of American social life and all of our institutions. Advertising and ""messaging"" is antithetical to discourse; it scintillates in 20 words or less. Consumerism is instant gratification so the speech has to be under 3 minutes. Salesmanship never encourages thoughtful analysis; it manipulates your own innate egotism to make the sale.<br/><br/>The fault is not in the stars, but in ourselves.",http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
135,"I agree that the media and politicians are equally to blame. They are both motivated by their own selfish success.<br/><br/>But it only works because people want what they are selling. If voters were intelligent, neither the media would make money nor would these politicians get elected.",http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
136,"Otto Bettmann once noted that politics in the USA became notably scummy in the mid-Nineteenth Century because the good, responsible people who could have elevated it sociologically steered clear of it; to them it was slimy and corrupt and they feared being tainted by any involvement in it.<br/><br/>People do get the government they deserve, but its form and function are dictated by those willing to enter it.",http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
137,"White-hot burning ambition trumps talent and ability in far too many areas of our society, not just in politics.",http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
138,"Dear Frank, why do you insist on being part of the problem rather than solution? It's not hard, an eighth grader could do it. Just follow the money down every rabbit hole you write about and give us full disclosure, that's where the real story is, not repeating fictional narratives. I find so much vainly and desperation coming from journalists today, I suspect many fell down the rabbit hole.",http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
139,"After exposing another of our seemingly endless supply of low-life congressmen to the ridicule in the press that they so richly deserve, couldn't we reach a point where they crawl back into the woodwork and into media oblivion? It begins to look like lazy journalism when they take up so much media space for so long, no matter how cringingly entertaining they are. I like to laugh and shake my head in disbelief as much as the next person, but I know I wouldn't really miss them if they disappeared from view.",http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
140,"Having been a political reporter in the Hart years, I can testify to the echo chamber that is the press corps. If only the media AND public could move on to, ""we know you're human, let's move on to what your record/position is and what you aim to do."". That and get the corporate money out if elections.",http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
141,"I think about this when I criticize today's politicians. I am about to retire and have time to run for a local office but would I want to? Amanda Curtis, a high school math teacher and one term state representative , recently stood up to the plate after the original Democratic U.S. Senate candidate stepped down due to  plagiarism. Her opponent, Steven Daines has a 4 million 'war chest ' .She is up to $300,000 after 2 months as a candidate.<br/><br/>He is slated to win. He advocates teaching creationism along with evolution in schools. He wants to privatize our public lands. He is all over the airways and has social media ads and large signs around town. He promises "" more jobs...less government"" ( ie: fewer regulations on coal and oil and timber industries ).<br/><br/>I have to hand it to Amanda Curtis. She finally got Daines to agree to a debate in Billings, our largest city.She is working very hard and seems to be trying to meet all one million of Montana's residents. I like her policy statements . She does seem to have to speak carefully to balance Union votes with environmental issues. She is backed by unions and talks of growing up in a household rift with problems and poverty.<br/><br/>I could not run for office like she is. I like your last sentence. When I criticize the Tea Party Republicans , I need to look at the process (uh,money mainly maybe) that got them elected.",http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
142,I'll drink to that…and be labeled as an alcoholic.,http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
143,"That narcissist thing is funny --- I was always under the impression a narcissist was in love with his image -- not necessarily himself.  He/she does things for the image, not the self.  ",http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
144,"I  watched   ""The  Roosevelts,  an   Intimate  History""   on  PBS  all  week  because   I  didn't   know   much   about   them   pre  1940.  Surprise   surprise.   Republicans   in  the  early   20th  century   represented  and  were   backed   by  big   money,  big   bankers,  big   oil,  big   corporations.    They  dearly   hate   our   constitution   and   that   equality  part?   Gives  'em  fits.   They   want  so   badly   to   have  this  country   be   run  as  an  oligarchy.    Vote,  people.   But  not   for  the  party   that   starts   with  an  'R'.",http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
145,"Sarah Palin is, at this point in time, an historic footnote from a campaign six years ago.  Amusing, appalling, inane, whatever, depending on one's point of view.  She's over, yesterday's news.  She holds no elective office, is not a candidate for one and not likely to ever be one. If she does run, fine, have at it - but the time, energy and angst some people expend venting over this silly woman is amazing.  She only has the power they give her, and the ridiculous level of spleen venting in these comments only encourages more coverage of her and her family.<br/><br/>As they sometimes say in therapy...let it go!",http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
146,"I'm just about ready to cancel my subscription to NYT because they close comment on important issues long before everyone has had their chance to make a point.  Makes me think they see the direction of comments, that they don't like, and just shut it down before it ""gets out of hand.""  SHAME on NYT.  And, btw, I'm always deeply suspicious of anyone who seeks politics as a profession.  Virtually none of them is a altruist.  One of the best non-jobs out there.  Lots of money, very little substantive work.",http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
147,"There is one additional factor.  Nate Sliver and other math savvy commentators are showing that the traditional political reporters are often wrong and misguided.  This would seem to add to the pressure to come up with great, if meaningless, scoops and scandals.  ",http://www.nytimes.com/2014/09/21/opinion/sunday/frank-bruni-the-vain-and-the-desperate.html
148,Senator Pat Roberts like Governor Sam Brownback have very high negatives.  The Republican Party is spit and Roberts age and health are becoming an issue. ,http://www.nytimes.com/2014/09/21/upshot/senate-battlegrounds-are-shrinking-with-alaska-and-kansas-as-wild-cards.html
149,It is beyond my comprehension that Joni Ernst could be considered a viable alternative to Tom Harkin in Iowa.,http://www.nytimes.com/2014/09/21/upshot/senate-battlegrounds-are-shrinking-with-alaska-and-kansas-as-wild-cards.html
150,"Begich will lose. His win in 2009 was based purely on a botched prosecution and the illegitimate conviction of his predecessor. Since then, he has operated as an undistinguished Senator from Alaska.",http://www.nytimes.com/2014/09/21/upshot/senate-battlegrounds-are-shrinking-with-alaska-and-kansas-as-wild-cards.html
151,"Like everyone else from the Lower 48 who handicaps political races, I have no idea what will happen in Alaska. My guess is that the Republican will prevail. It's a Republican state and a Republican year. As for Kansas, I'd bet on the independent -- except Pat Roberts has seniority and the voters may want to keep that clout in Washington D.C., especially since the in-state Republican leadership has put Kansas in a fiscal bind.<br/><br/>So I'm leaning slightly toward the Republicans winning both the Alaska and Kansas races. But I think Ms. Nunn will win Georgia, and the Dems might pull off a win in another close race. We could end up with 50 Republican senators, which keeps the Senate under Democratic control (the two and possibly three independents will caucus with the Democrats, and the tie-breaking vote belongs to vice president, a Democrat).  ",http://www.nytimes.com/2014/09/21/upshot/senate-battlegrounds-are-shrinking-with-alaska-and-kansas-as-wild-cards.html
152,Imagine that. People will actually have to vote in order to determine the outcome of an election. This nonsense will put pollsters out of work,http://www.nytimes.com/2014/09/21/upshot/senate-battlegrounds-are-shrinking-with-alaska-and-kansas-as-wild-cards.html
153,"You briefly mentioned that a poll in 2008 showes Begich, the Democratic candidate, up by a considerably higher margin than he ended up winning but made no other mention to the fact that polls have  consistently shown a bias to the Democrats in Alaska.<br/><br/>Don't remember by how much exactly  but it's mentioned in fivethirtyeight.com. And it's probably enough to swing the race to the Republicans.",http://www.nytimes.com/2014/09/21/upshot/senate-battlegrounds-are-shrinking-with-alaska-and-kansas-as-wild-cards.html
154,C'mon. You don't need the constant polling to guess that this will be a status quo election. The Democrats will keep the Senate with the loss of a seat or two perhaps. All the rest amounts to pollsters doing their thing.,http://www.nytimes.com/2014/09/21/upshot/senate-battlegrounds-are-shrinking-with-alaska-and-kansas-as-wild-cards.html
155,I had a great morning out knocking on doors in support of Senator Kay Hagan (D-NC). So many educated voters are supporting our moderate senator as they become more aware of the radical agenda of Speaker Thom Tillis and his Koch/Rove supporters.,http://www.nytimes.com/2014/09/21/upshot/senate-battlegrounds-are-shrinking-with-alaska-and-kansas-as-wild-cards.html
156,".<br/>.<br/>Guess what?<br/><br/>Louisiana will probably have to hold a runoff election in December.  By then, vote counts and recounts may well be over in Kansas, Iowa, and Alaska.<br/><br/>Absent litigation, we will then find out who will represent those States in the Senate.<br/><br/>It is really not important to know, prior to Election Day, which Senate candidates have ""leads"" in those States; in fact, the publication of information indicating that a candidate ""leads"" a race might cause some voters to stay home (because they figure the thing is a done deal).<br/><br/>You have a lovely Senate Prediction Contest in progress; by all means publish your own predictions in the same way you published Chris Cilizza's, but otherwise, you really don't need to pull apart the impossible-to-predict races for us in advance.<br/><br/>Because, impossible to predict.",http://www.nytimes.com/2014/09/21/upshot/senate-battlegrounds-are-shrinking-with-alaska-and-kansas-as-wild-cards.html
157,"The democrats should name a replacement ""Greg Orman""<br/>Is there a law saying he can't be on the ballot for both parties with a total of the two?",http://www.nytimes.com/2014/09/21/upshot/senate-battlegrounds-are-shrinking-with-alaska-and-kansas-as-wild-cards.html
158,"hey gail, how long are you going to bite that tongue?",http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
159,"When it’s important enough, every leader, even an American President, will act like Putin and never look back. Especially an American President. If he’s successful, few will question it.  ",http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
160,"“No, there is something wrong with our optimism. There are those odd optimists among us who, having made a lot of optimistic speeches, go home and turn on the gas or make use of a skyscraper in quite an unexpected way.”<br/><br/>Hannnah Arendt<br/><br/>""The basis of optimism is sheer terror."" <br/><br/>Oscar Wilde<br/><br/>""Optimism is the madness of insisting that all is well when we are miserable.""<br/><br/>Voltaire<br/><br/>""Optimism is the opium of the people."" <br/><br/>Milan Kundera<br/><br/>""What passes for optimism is most often the effect of an intellectual error.""<br/><br/>Raymond Aron<br/><br/>""Pessimism when you get use to it, is just as agreeable as optimism.""<br/><br/>Arnold Bennett",http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
161,"Don't be too hard on David, he didn't create the avalanche, he's just writing about the snow as it tumbles down the slope.  So maybe the roar is deafening and everything in its path is wiped off the mountain, but when it finally does come to rest it's a beautifully still and perfectly clean snow-white mountainscape, and there's silence if almost deafening and the stillness beyond belief.<br/><br/>David's just describing the course and affect when mother nature is allowed to find its own balance up there on the mountain, and that's the best way.  He's not going around and poking at the snow here and there, trying to create benign and ineffectual mini-avalanches; maybe as some would like him to because they're not really interested in making the mountain safe for everyone, just the few that are standing around here or there by isolated snowdrifts.<br/><br/>Things will never get better if they're never allowed to get better and where everything is really supposed to be.  Thanks David, and don't be afraid nor discouraged to tell things they way they really are.  Nothing personal, Gail. ",http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
162,"The thought that surfaces after reading Gail &amp; David's exchange,  from Henrik Ibsen's ""A Doll's House"" published in 1879, when Dr. Rank says to Mrs. Linde:  ""I don't know whether you find also in your part of the world that there are certain people who go zealously snuffing about to smell out moral corruption, and, as soon as they have found some, put the person concerned into some lucrative position where they can keep their eye on him.  Healthy natures are left out in the cold.""<br/>Why does that quote come to mind?<br/>Does it remind me of US politicians, football players and other American media hero/celebrities?<br/>So sad.  I agree with Gail and after a lifetime of reading a newspaper front to back (minus Sports) I've given up and opt for the culture pages, 'tho even that definition is changing....maybe I've passed my use-by date?",http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
163,"David Brooks - please read Matthew Paul Turner's column posted on Cnn's website today about the 'false gospel of spanking', espoused by some Evangelicals, before you defend their record against violence against children.<br/><a href=""http://religion.blogs.cnn.com/2014/09/16/adrian-peterson-and-the-false-gospel-of-spanking/?iref=allsearch"" title=""http://religion.blogs.cnn.com/2014/09/16/adrian-peterson-and-the-false-gospel-of-spanking/?iref=allsearch"" target=""_blank"">http://religion.blogs.cnn.com/2014/09/16/adrian-peterson-and-the-false-g...</a>.<br/><br/>Come visit the south - you'll see for yourself. ",http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
164,"Hey, guys, you seem depressed.  C'mon, get yourself a Rummikub set and kick back.",http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
165,"When I read the title of this, my first thought was 'now how can positive thinking be considered left or right!'",http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
166,"I find something sad about John McCain  and Lindsey Graham, to old<br/>guys raging against the dying of their light, as they try to get people to forget that they, and many others, I must add, were so terribly wrong about the Iraq war with its subsequent tremendous cost to the United States in lives lost or ruined and national treasure. Now they want to fight another war and are furious that the President is not eager to put American ""boots on the ground"" yesterday.  <br/><br/>This behavior was on display in a recent "" verbal joust"" between former White House Press Secretary Jay Carney and Mr. McCain on CNN about what to do about ISIS.  <br/><br/>Mr. McCain was almost foaming at the mouth and told Mr. Carney several times that ""Facts are stubborn things"".  Mr. Carney, perhaps out of deference<br/>to Mr. McCain's prior military service and time as a prisoner of war during<br/>another misguided foreign misadventure, did not take the opportunity to remind Mr. McCain (and Mr. Grahman, by association) of their failure to insist on ""facts"" about the WMDs alleged to be in Iraq.  Their poor judgment in supporting that disaster cost them their credibility - at least with me. <br/><br/>I am optimistic about the ISIS situation, because I believe that the President<br/>has outlined a decent strategy to degrade and reduce the power of ISIS<br/>with the help, although I will believe it when I hear about it, of countries<br/>in the region that presumably have a vested interest in controlling or eliminating ISIS.  ",http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
167,"Good Grief, Mr. Brooks, you still admire Lindsey Graham? To borrow a favorite John McEnroe-ism, "" you CAN'T be serious "". <br/><br/>It would take too long to enumerate his drawbacks, from being overly fond of war as a solution to seemingly everything, to over-excited hyperbole about this administration's record. <br/><br/>I know Ms. Collins is aching for Mitt Romney to try again so she can once again beat him senseless about Seamus the Car Roof-Dwelling Dog. Perhaps she can find other interesting foibles among the putative candidates. I am sure there will be plenty of grist for her mill.",http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
168,"More of Brooks-Collins banter, please!  My 2 fav NYT columnists, and this was one of the most enjoyable things I've read in weeks.",http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
169,LOL you two should have a Nightly Segment on The Daily Show or better yet your own Show! (or at least regular appearances on SNL)<br/><br/>The most intelligent and wry and scathing and witty Political  Satire since Voltaire!<br/><br/>thanks,http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
170,"I fell off the chair laughing when David said he'd rather watch 1950's Swedish films. Only those of us of a 'certain age' can appreciate this comment, perhaps?<br/><br/>Carolyn",http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
171,"David, why do you want the US to be a superpower?  What good has it done the American People?  Not much.<br/><br/>Gail, you are a treasure, I love you, you are the ONLY bright spot in a horrible political season.  And you're so kind to David, who does need it.  ",http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
172,"If the answer to this question is dependent upon an everyday reaction to national news coverage, from print, to broadcast to online, the answer is unfortunately--little to nothing.",http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
173,"I love these conversations between Brooks and Collins.  Thank you.<br/><br/>And, once again, A New York Times headline that has only a distant relevance to the body of the column.  Are the headline writers and editors deliberately trying to annoy us?",http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
174,"If David Brooks actually had to live among conservative Republicans in Southern Colorado, he would run screaming for Boulder!",http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
175,"Gail. as far as I'm concerned, you're a rousing success at writing columns that don't make your readers suicidal.  In fact, you have succeeded in derailing many an impulse to pitch myself out a window engendered by the nightly newscast on PBS.  Bless you for making us smile in this world gone mad.",http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
176,"10 years to talk about Hillary? No please no, David.",http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
177,"Entertaining and witty dialogue between Mr. Brooks and Ms. Collins. Talking  politics, the best thinking about the subject was expressed recently by former President Lula da Silva. <br/><br/>According to Lula, he grew up listening people say politics is dirty and no place for decent people -- code word for poor.  As a metalwork union leader, he realized politics was the only instrument available to create a middle class and end poverty in Brazil. He became president and started to change Brazil.<br/><br/>Is time for Americans Lula da Silva take a dive into politics and get rid of politicians- for-life residing in DC since the end of the Korean war. ",http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
178,"""One of the reasons I’m able to remain a conservative is that I don’t actually live among them. (I’m kidding).""<br/><br/>This amused me because there's more truth than kidding in this statement.  If David actually had to live among them, he'd be a Democrat in a heartbeat.  In fact, I suspect he already is in his heart.",http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
179,"We're almost at the point where Gail and David could have turned the conversation over to Kurt Vonnegut (but he's dead).  They used to call Kurt's visions 'novels' but now that our national life has become something between farce and tragicomedy, Kurt would now be considered 'an insightful commentator'.  Hi ho!  ",http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
180,"""The Crips, the Bloods and the Rams.""<br/><br/>Ouch.",http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
181,"I'm glad these conversations are back in the Times and hope they continue. Gail's done a great job of bringing out David's latent liberal feelings. It's always with some reluctance, but at least she doesn't tell him ""I told you so.""",http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
182,"Love this and all the dialogues. David, two mild re-directions...<br/>-- Raiders, not Rams<br/>-- Goodnight Moon is a work of genius",http://opinionator.blogs.nytimes.com/2014/09/16/whats-left-of-positive-thinking/
183,"The well-worn argument of commentators and press hacks that the Democrats are in jeopardy because Obama is ""unpopular"" has always struck me as absurd. <br/><br/>The shelf-life of the argument is due to the echo chamber effect of the political punditry (if Y said it then X repeated it and Z relies on the reports of Y and X). <br/><br/>The herd-like thinking omits relevant facts such as the dismay image and ratings of the Republicans. Their burlesque performance in recent years has lost them a great deal of public respect and resulted in ratings far below those of Obama (single digits in some cases). <br/><br/>So anyone who tells you that the Republicans will gain seats with a strategy of shouting ""Obama, Obama"" again and again is not thinking clearly. <br/><br/>State and local elections are based on local candidates and issues. In short, no matter what the pundits and Republican mouthpieces would have you believe this will be a status quo election.",http://www.nytimes.com/2014/09/13/upshot/democrats-are-seeing-more-daylight-in-path-to-senate-control.html
184,"The real horror is that no matter who wins, we have to see either Harry or Mitch presenting the agenda for another  couple of years. ",http://www.nytimes.com/2014/09/13/upshot/democrats-are-seeing-more-daylight-in-path-to-senate-control.html
185,Why not?  Even some Republicans are angry.  Let's get some new blood into Congress and see if we can get some positive movement forward!  We've never needed it more than we do now.  What's to lose?  Gridlock?,http://www.nytimes.com/2014/09/13/upshot/democrats-are-seeing-more-daylight-in-path-to-senate-control.html
186,Didn't mention Arkansas eh. Ha. Mark Pryor is finished and Tom Cotton is going to be our new senator.  The best weapon the republicans have is obama. Anyone who thinks otherwise has not been paying attention. ,http://www.nytimes.com/2014/09/13/upshot/democrats-are-seeing-more-daylight-in-path-to-senate-control.html
187,"First, we Democrats are going to have to work our rear ends off.<br/><br/>But there is hope. Today's piece about the Palin family brawl might be just the thing to remind Alaska voters at least how lucky we were to avoid a McCain/Palin administration.",http://www.nytimes.com/2014/09/13/upshot/democrats-are-seeing-more-daylight-in-path-to-senate-control.html
188,"I've never believed the ""sky is falling on the Democrats"" horse race commentary, because what universe do those pundits live in?  <br/><br/>However, it all comes down to turnout.  Take no voter for granted, and donate some of your time this fall to see that Democrats retain the Senate.  There is a sharp difference between the parties' goals.  Make sure voters are aware of it.",http://www.nytimes.com/2014/09/13/upshot/democrats-are-seeing-more-daylight-in-path-to-senate-control.html
